sample	chr_pos	meth_pct	coverage
EGAN00001341990	chrX_66639832	66.6666666666667	6
EGAN00001341990	chrX_70303289	60	5
EGAN00001341990	chrX_78119699	100	1
EGAN00001341990	chrX_87489343	33.3333333333333	3
EGAN00001341990	chrX_88018355	75	8
EGAN00001341990	chrX_92117524	66.6666666666667	3
EGAN00001341990	chrX_103155912	100	1
EGAN00001341990	chrX_117454191	66.6666666666667	3
EGAN00001341990	chrX_121786794	87.5	8
EGAN00001341990	chrX_125833062	75	12
EGAN00001341990	chrX_131200477	50	2
EGAN00001341990	chrX_133812641	100	4
EGAN00001341990	chrX_134890929	80	10
EGAN00001341990	chrX_140679022	25	8
EGAN00001341990	chrX_142933309	80	5
EGAN00001341990	chrX_145459539	100	3
EGAN00001341990	chrX_153892697	50	2
EGAN00001341990	chrX_154793630	71.4285714285714	7
EGAN00001341990	chr21_14070208	100	3
EGAN00001341990	chr21_19898807	0	1
EGAN00001341990	chr21_37565327	100	1
EGAN00001341990	chr21_38664557	66.6666666666667	3
EGAN00001341990	chr14_20747558	100	3
EGAN00001341990	chr14_50363770	0	1
EGAN00001341990	chr14_68434182	100	3
EGAN00001341990	chr14_92261125	100	1
EGAN00001341990	chr14_96585335	100	1
EGAN00001341990	chr14_97459083	0	2
EGAN00001341990	chr14_99617228	16.6666666666667	6
EGAN00001341990	chr14_102126515	0	1
EGAN00001341990	chr14_103332688	100	2
EGAN00001341990	chr20_18728365	100	2
EGAN00001341990	chr20_38892436	0	1
EGAN00001341990	chr20_41378024	83.3333333333333	6
EGAN00001341990	chr20_53469500	100	1
EGAN00001341990	chr20_56318577	100	2
EGAN00001341990	chr20_63085658	100	1
EGAN00001341990	chr20_63165100	0	1
EGAN00001341991	chr9_263022	33.3333333333333	3
EGAN00001341991	chr9_6873941	50	2
EGAN00001341991	chr9_11233815	100	6
EGAN00001341991	chr9_20682982	50	2
EGAN00001341991	chr9_21152362	100	3
EGAN00001341991	chr9_36826325	100	1
EGAN00001341991	chr9_42853495	100	1
EGAN00001341991	chr9_63348247	80	5
EGAN00001341991	chr9_76836241	28.5714285714286	7
EGAN00001341991	chr9_77514982	0	2
EGAN00001341991	chr9_78292300	50	2
EGAN00001341991	chr9_78618458	0	1
EGAN00001341991	chr9_81101871	100	1
EGAN00001341991	chr9_127752452	100	3
EGAN00001341991	chr9_130376556	100	4
EGAN00001341991	chr9_134026344	100	2
EGAN00001341991	chr9_135481350	100	3
EGAN00001341991	chr14_20747558	100	2
EGAN00001341991	chr14_50363770	0	1
EGAN00001341991	chr14_68434182	50	2
EGAN00001341991	chr14_72645911	100	1
EGAN00001341991	chr14_92261125	100	4
EGAN00001341991	chr14_96585335	100	1
EGAN00001341991	chr14_97459083	50	2
EGAN00001341991	chr14_99617228	0	3
EGAN00001341991	chr14_102126515	50	4
EGAN00001341991	chr14_103332688	100	5
EGAN00001341991	chr14_104105553	50	2
EGAN00001341991	chr3_26878167	100	2
EGAN00001341991	chr3_46984285	100	2
EGAN00001341991	chr3_50340540	0	1
EGAN00001341991	chr3_54203074	0	2
EGAN00001341991	chr3_61178549	85.7142857142857	7
EGAN00001341991	chr3_72302013	100	3
EGAN00001341991	chr3_75583245	0	1
EGAN00001341991	chr3_75583318	0	1
EGAN00001341991	chr3_95090765	100	5
EGAN00001341991	chr3_122232635	66.6666666666667	3
EGAN00001341991	chr3_124292638	80	5
EGAN00001341991	chr3_141009558	0	4
EGAN00001341991	chr3_157701978	100	3
EGAN00001341991	chr3_161514273	75	4
EGAN00001341991	chr3_187890625	0	1
EGAN00001341991	chr3_196648504	66.6666666666667	3
EGAN00001341991	chr2_70202883	100	1
EGAN00001341991	chr2_70896812	0	1
EGAN00001341991	chr2_71024387	100	1
EGAN00001341991	chr2_101245113	66.6666666666667	3
EGAN00001341991	chr2_104373927	100	1
EGAN00001341991	chr2_128902340	100	1
EGAN00001341991	chr2_175400388	100	1
EGAN00001341991	chr2_182031185	100	1
EGAN00001341991	chr2_187003438	100	1
EGAN00001341991	chr2_203707953	60	5
EGAN00001341991	chr2_213001584	16.6666666666667	6
EGAN00001341991	chr2_226994954	100	4
EGAN00001341991	chr2_228500207	40	5
EGAN00001341991	chr2_230318605	0	5
EGAN00001341991	chr19_1081819	100	1
EGAN00001341991	chr19_4208634	100	3
EGAN00001341991	chr19_7620450	100	3
EGAN00001341991	chr19_10547625	66.6666666666667	3
EGAN00001341991	chr19_14428342	100	1
EGAN00001341991	chr19_17224895	100	3
EGAN00001341991	chr19_19228631	100	3
EGAN00001341991	chr19_47022375	50	2
EGAN00001341991	chr19_47357047	100	1
EGAN00001341991	chr19_48096320	50	2
EGAN00001341991	chr19_50259120	50	2
EGAN00001341991	chr19_56667668	0	1
EGAN00001341991	chr1_3332671	100	2
EGAN00001341991	chr1_11644156	0	1
EGAN00001341991	chr1_15584385	100	1
EGAN00001341991	chr1_16167239	50	2
EGAN00001341991	chr1_26030509	100	1
EGAN00001341991	chr1_26319849	0	1
EGAN00001341991	chr1_53638146	33.3333333333333	3
EGAN00001341991	chr1_96518976	75	4
EGAN00001341991	chr1_112329623	100	1
EGAN00001341991	chr1_114136997	0	4
EGAN00001341991	chr1_119005528	71.4285714285714	7
EGAN00001341991	chr1_151197469	100	2
EGAN00001341991	chr1_151352085	100	5
EGAN00001341991	chr1_153022380	50	4
EGAN00001341991	chr1_154707828	0	2
EGAN00001341991	chr1_156193528	0	1
EGAN00001341991	chr1_156246289	100	2
EGAN00001341991	chr1_167629958	0	3
EGAN00001341991	chr1_168997424	100	2
EGAN00001341991	chr1_181629071	66.6666666666667	3
EGAN00001341991	chr1_212917135	100	3
EGAN00001341991	chr1_221839912	0	1
EGAN00001341991	chr7_5164167	100	3
EGAN00001341991	chr7_5564384	100	1
EGAN00001341991	chr7_30642492	100	3
EGAN00001341991	chr7_43199785	0	4
EGAN00001341991	chr7_56454779	100	1
EGAN00001341991	chr7_58045908	100	6
EGAN00001341991	chr7_73565783	66.6666666666667	3
EGAN00001341991	chr7_95917591	80	5
EGAN00001341991	chr7_115420145	66.6666666666667	3
EGAN00001341991	chr7_116306146	87.5	8
EGAN00001341991	chr7_134355048	40	5
EGAN00001341991	chr6_10882717	0	1
EGAN00001341991	chr6_24684543	100	2
EGAN00001341991	chr6_25263453	100	1
EGAN00001341991	chr6_27187194	100	3
EGAN00001341991	chr6_35503585	100	2
EGAN00001341991	chr6_45236020	100	1
EGAN00001341991	chr6_68487849	66.6666666666667	6
EGAN00001341991	chr6_68633390	0	2
EGAN00001341991	chr6_69431934	85.7142857142857	7
EGAN00001341991	chr6_96784428	85.7142857142857	7
EGAN00001341991	chr6_126033156	80	5
EGAN00001341991	chr6_128911345	66.6666666666667	3
EGAN00001341991	chr6_138523563	50	2
EGAN00001341991	chr6_150490691	100	5
EGAN00001341991	chr6_158356641	85.7142857142857	7
EGAN00001341991	chr6_159578134	33.3333333333333	3
EGAN00001341991	chrX_8064562	100	3
EGAN00001341991	chrX_9651990	33.3333333333333	3
EGAN00001341991	chrX_10473748	100	2
EGAN00001341991	chrX_14690789	100	1
EGAN00001341991	chrX_29799022	77.7777777777778	9
EGAN00001341991	chrX_30374129	0	3
EGAN00001341991	chrX_45479778	85.7142857142857	7
EGAN00001341991	chrX_47084584	100	2
EGAN00001341991	chrX_52246947	50	4
EGAN00001341991	chrX_66086837	57.1428571428571	7
EGAN00001341991	chrX_66639832	71.4285714285714	7
EGAN00001341991	chrX_70303289	66.6666666666667	3
EGAN00001341991	chrX_78119699	100	3
EGAN00001341991	chrX_87489343	100	3
EGAN00001341991	chrX_88018355	75	4
EGAN00001341991	chrX_92117524	80	5
EGAN00001341991	chrX_103155912	75	4
EGAN00001341991	chrX_117454191	100	3
EGAN00001341991	chrX_121786794	36.3636363636364	11
EGAN00001341991	chrX_125833062	75	4
EGAN00001341991	chrX_131200477	66.6666666666667	3
EGAN00001341991	chrX_133812641	33.3333333333333	3
EGAN00001341991	chrX_134890929	100	7
EGAN00001341991	chrX_140679022	33.3333333333333	3
EGAN00001341991	chrX_142933309	83.3333333333333	6
EGAN00001341991	chrX_145393855	25	4
EGAN00001341991	chrX_145459539	80	5
EGAN00001341991	chrX_154793630	50	4
EGAN00001341991	chr11_12886036	16.6666666666667	6
EGAN00001341991	chr11_18108059	100	2
EGAN00001341991	chr11_64041133	100	1
EGAN00001341991	chr11_64236610	100	5
EGAN00001341991	chr11_65642354	100	1
EGAN00001341991	chr11_66959350	25	4
EGAN00001341991	chr11_68878159	100	1
EGAN00001341991	chr11_69152182	100	2
EGAN00001341991	chr11_69702042	25	4
EGAN00001341991	chr11_94584351	0	3
EGAN00001341991	chr11_117071886	100	4
EGAN00001341991	chr11_125382866	33.3333333333333	3
EGAN00001341991	chr11_125418747	100	5
EGAN00001341991	chr11_126461346	50	2
EGAN00001341991	chr11_131933432	100	1
EGAN00001341991	chr11_132479453	100	2
EGAN00001341991	chr4_981446	100	1
EGAN00001341991	chr4_6355382	0	2
EGAN00001341991	chr4_7722248	33.3333333333333	3
EGAN00001341991	chr4_8351429	100	1
EGAN00001341991	chr4_12118549	25	4
EGAN00001341991	chr4_26822662	33.3333333333333	3
EGAN00001341991	chr4_37436122	0	4
EGAN00001341991	chr4_64314525	75	4
EGAN00001341991	chr4_64927430	100	14
EGAN00001341991	chr4_78704723	88.8888888888889	9
EGAN00001341991	chr4_134394695	100	2
EGAN00001341991	chr4_164959805	100	1
EGAN00001341991	chr4_184097440	0	2
EGAN00001341991	chr4_188315458	100	7
EGAN00001341991	chr20_18728365	100	2
EGAN00001341991	chr20_31274499	0	1
EGAN00001341991	chr20_38892436	20	5
EGAN00001341991	chr20_41378024	80	5
EGAN00001341991	chr20_53469500	100	4
EGAN00001341991	chr20_56318577	83.3333333333333	6
EGAN00001341991	chr20_63085658	66.6666666666667	3
EGAN00001341991	chr20_63131247	100	1
EGAN00001341991	chr21_14070208	100	1
EGAN00001341991	chr21_37565327	100	2
EGAN00001341991	chr21_42518157	75	4
EGAN00001341991	chr21_44344331	100	2
EGAN00001341991	chr21_45819850	100	2
EGAN00001341991	chr12_34421085	50	8
EGAN00001341991	chr12_47817468	0	2
EGAN00001341991	chr12_54329411	50	2
EGAN00001341991	chr12_103365614	50	4
EGAN00001341991	chr12_104215539	0	1
EGAN00001341991	chr12_109264248	100	1
EGAN00001341991	chr12_115334226	50	2
EGAN00001341991	chr12_121366048	33.3333333333333	6
EGAN00001341991	chr12_133232969	83.3333333333333	6
EGAN00001341991	chr17_4692189	100	6
EGAN00001341991	chr17_6985285	100	6
EGAN00001341991	chr17_68247196	50	2
EGAN00001341991	chr17_75539860	100	1
EGAN00001341991	chr8_4462694	100	5
EGAN00001341991	chr8_28419410	100	2
EGAN00001341991	chr8_41725935	0	1
EGAN00001341991	chr8_109229267	83.3333333333333	6
EGAN00001341991	chr8_127312020	100	1
EGAN00001341991	chr8_140469431	0	4
EGAN00001341991	chr8_142700164	100	1
EGAN00001341991	chr8_142907539	100	3
EGAN00001341991	chr15_25644379	100	2
EGAN00001341991	chr15_37642362	100	8
EGAN00001341991	chr15_60876327	0	3
EGAN00001341991	chr15_77815002	100	1
EGAN00001341991	chr15_99438835	0	2
EGAN00001341991	chr15_101653213	50	4
EGAN00001341991	chr10_13054037	100	5
EGAN00001341991	chr10_15761856	100	2
EGAN00001341991	chr10_22875783	100	4
EGAN00001341991	chr10_32230625	100	4
EGAN00001341991	chr10_43215249	66.6666666666667	3
EGAN00001341991	chr10_46051416	0	1
EGAN00001341991	chr10_48531683	0	1
EGAN00001341991	chr10_103848137	50	4
EGAN00001341991	chr10_116238155	100	1
EGAN00001341991	chr10_117126088	0	2
EGAN00001341991	chr10_123497213	100	2
EGAN00001341991	chr10_129394840	100	2
EGAN00001341991	chr10_130359215	100	3
EGAN00001341991	chr10_131223999	0	1
EGAN00001341991	chr10_131581723	100	2
EGAN00001341991	chr10_132416091	100	1
EGAN00001341991	chr13_25852742	100	5
EGAN00001341991	chr13_51782350	100	2
EGAN00001341991	chr13_87447540	100	3
EGAN00001341991	chr13_99977890	0	3
EGAN00001341991	chr13_111422484	100	2
EGAN00001341991	chr5_1597217	42.8571428571429	7
EGAN00001341991	chr5_1778903	100	2
EGAN00001341991	chr5_33600908	100	4
EGAN00001341991	chr5_36017684	100	7
EGAN00001341991	chr5_36953216	100	3
EGAN00001341991	chr5_58913787	100	2
EGAN00001341991	chr5_62208520	57.1428571428571	7
EGAN00001341991	chr5_63155217	100	3
EGAN00001341991	chr5_76199453	0	1
EGAN00001341991	chr5_88827334	100	2
EGAN00001341991	chr5_96656366	33.3333333333333	6
EGAN00001341991	chr5_135036179	75	4
EGAN00001341991	chr5_137889034	50	2
EGAN00001341991	chr5_141477532	50	4
EGAN00001341991	chr5_146333950	60	5
EGAN00001341991	chr5_170715905	50	2
EGAN00001341991	chr18_14600023	60	5
EGAN00001341991	chr18_36160184	50	2
EGAN00001341991	chr18_60868500	100	5
EGAN00001341991	chr18_77421661	100	1
EGAN00001341991	chr16_984377	50	2
EGAN00001341991	chr16_10385715	40	5
EGAN00001341991	chr16_11330143	100	1
EGAN00001341991	chr16_26750116	100	5
EGAN00001341991	chr16_27143556	0	1
EGAN00001341991	chr16_29829449	100	1
EGAN00001341991	chr16_31639411	66.6666666666667	6
EGAN00001341991	chr16_32127597	71.4285714285714	7
EGAN00001341991	chr16_34663733	75	4
EGAN00001341991	chr16_49395896	100	5
EGAN00001341991	chr16_73010278	0	1
EGAN00001341991	chr16_83267621	100	2
EGAN00001341991	chr16_85509285	100	2
EGAN00001341991	chr16_88116470	40	5
EGAN00001341991	chr16_88901804	100	1
EGAN00001341991	chr22_18958409	0	1
EGAN00001341991	chr22_26630073	75	4
EGAN00001341991	chr22_26665011	80	5
EGAN00001341991	chr22_27803413	75	4
EGAN00001341991	chr22_46262573	100	2
EGAN00001341991	chr22_49646965	66.6666666666667	3
EGAN00001341991	chr22_50267083	100	1
EGAN00001341991	chr22_50499363	100	1
EGAN00001341992	chr4_981446	100	1
EGAN00001341992	chr4_6355382	0	1
EGAN00001341992	chr4_8351429	100	1
EGAN00001341992	chr4_9381003	100	1
EGAN00001341992	chr4_12118549	100	1
EGAN00001341992	chr4_26822662	100	2
EGAN00001341992	chr4_37436122	50	4
EGAN00001341992	chr4_64314525	0	1
EGAN00001341992	chr4_64927430	100	2
EGAN00001341992	chr4_78704723	80	5
EGAN00001341992	chr4_134394695	33.3333333333333	3
EGAN00001341992	chr4_164959805	100	3
EGAN00001341992	chr4_188315458	66.6666666666667	3
EGAN00001341992	chr13_25852742	33.3333333333333	3
EGAN00001341992	chr13_51782350	100	1
EGAN00001341992	chr13_87447540	100	3
EGAN00001341992	chr13_111422484	50	4
EGAN00001341992	chr14_20747558	100	3
EGAN00001341992	chr14_92261125	100	2
EGAN00001341992	chr14_96585335	0	1
EGAN00001341992	chr14_97459083	100	1
EGAN00001341992	chr14_99617228	55.5555555555556	9
EGAN00001341992	chr14_102126515	50	2
EGAN00001341992	chr14_103332688	75	4
EGAN00001341992	chr14_104105553	100	2
EGAN00001341992	chr1_11644156	33.3333333333333	3
EGAN00001341992	chr1_15584385	100	2
EGAN00001341992	chr1_25618560	100	1
EGAN00001341992	chr1_26319849	100	2
EGAN00001341992	chr1_53638146	60	5
EGAN00001341992	chr1_96518976	100	1
EGAN00001341992	chr1_98733419	100	2
EGAN00001341992	chr1_112329623	100	3
EGAN00001341992	chr1_119005528	50	6
EGAN00001341992	chr1_151352085	66.6666666666667	3
EGAN00001341992	chr1_153022380	60	5
EGAN00001341992	chr1_167629958	66.6666666666667	3
EGAN00001341992	chr1_168997424	100	1
EGAN00001341992	chr1_181629071	0	1
EGAN00001341992	chr1_212917135	100	1
EGAN00001341992	chr1_221839912	0	1
EGAN00001341992	chr12_34421085	0	2
EGAN00001341992	chr12_54329411	100	2
EGAN00001341992	chr12_96485658	0	1
EGAN00001341992	chr12_103365614	66.6666666666667	3
EGAN00001341992	chr12_104215539	100	2
EGAN00001341992	chr12_115334226	0	2
EGAN00001341992	chr12_121366048	100	4
EGAN00001341992	chr12_124548162	0	1
EGAN00001341992	chr12_132417868	50	2
EGAN00001341992	chr12_133232969	100	2
EGAN00001341992	chr6_24684543	0	1
EGAN00001341992	chr6_25263453	100	2
EGAN00001341992	chr6_27187194	0	1
EGAN00001341992	chr6_35503585	0	1
EGAN00001341992	chr6_45236020	0	1
EGAN00001341992	chr6_68487849	50	2
EGAN00001341992	chr6_68633390	50	2
EGAN00001341992	chr6_69431934	75	4
EGAN00001341992	chr6_96784428	50	2
EGAN00001341992	chr6_126033156	50	6
EGAN00001341992	chr6_130194025	100	1
EGAN00001341992	chr6_133746072	100	1
EGAN00001341992	chr6_133948746	66.6666666666667	3
EGAN00001341992	chr6_138523563	50	2
EGAN00001341992	chr6_150490691	100	2
EGAN00001341992	chr6_158356641	33.3333333333333	3
EGAN00001341992	chr6_159578134	0	1
EGAN00001341992	chr3_46984285	100	1
EGAN00001341992	chr3_50340540	0	1
EGAN00001341992	chr3_54203074	0	1
EGAN00001341992	chr3_61178549	50	8
EGAN00001341992	chr3_72302013	100	2
EGAN00001341992	chr3_75583245	50	4
EGAN00001341992	chr3_95090765	100	1
EGAN00001341992	chr3_122232635	100	4
EGAN00001341992	chr3_124292638	100	2
EGAN00001341992	chr3_141009558	50	2
EGAN00001341992	chr3_157701978	75	4
EGAN00001341992	chr3_161514273	100	4
EGAN00001341992	chr3_187890625	100	2
EGAN00001341992	chr7_5164167	100	1
EGAN00001341992	chr7_5564384	0	3
EGAN00001341992	chr7_43199785	0	1
EGAN00001341992	chr7_56454779	100	2
EGAN00001341992	chr7_58045908	60	5
EGAN00001341992	chr7_73565783	100	3
EGAN00001341992	chr7_95917591	50	4
EGAN00001341992	chr7_115420145	75	4
EGAN00001341992	chr7_134355048	0	2
EGAN00001341992	chr15_37642362	100	6
EGAN00001341992	chr15_59863352	100	2
EGAN00001341992	chr15_65305540	100	1
EGAN00001341992	chr15_82808150	100	4
EGAN00001341992	chr15_82850898	100	1
EGAN00001341992	chr15_99438835	100	2
EGAN00001341992	chr15_101653213	50	2
EGAN00001341992	chr19_1081819	0	1
EGAN00001341992	chr19_4208634	100	1
EGAN00001341992	chr19_6933868	0	1
EGAN00001341992	chr19_9960591	0	1
EGAN00001341992	chr19_17224895	100	3
EGAN00001341992	chr19_19228631	100	4
EGAN00001341992	chr19_39437477	50	2
EGAN00001341992	chr19_47022375	100	1
EGAN00001341992	chr19_47357047	100	4
EGAN00001341992	chr19_48096320	100	2
EGAN00001341992	chr19_56667668	0	1
EGAN00001341992	chr10_22875783	100	4
EGAN00001341992	chr10_32230625	75	4
EGAN00001341992	chr10_43215249	50	2
EGAN00001341992	chr10_46051416	50	2
EGAN00001341992	chr10_86942707	100	2
EGAN00001341992	chr10_129394840	100	1
EGAN00001341992	chr10_130359215	100	1
EGAN00001341992	chr10_131581723	100	1
EGAN00001341992	chr17_6985285	83.3333333333333	6
EGAN00001341992	chr17_82000072	100	1
EGAN00001341992	chr8_4462694	75	8
EGAN00001341992	chr8_109229267	33.3333333333333	3
EGAN00001341992	chr8_140469431	100	1
EGAN00001341992	chr8_142907539	100	1
EGAN00001341992	chr18_14600023	16.6666666666667	6
EGAN00001341992	chr18_36160184	100	1
EGAN00001341992	chr18_60868500	60	5
EGAN00001341992	chr5_1778903	100	1
EGAN00001341992	chr5_33600908	100	5
EGAN00001341992	chr5_36017684	100	1
EGAN00001341992	chr5_36953216	100	4
EGAN00001341992	chr5_62208520	100	3
EGAN00001341992	chr5_63155217	100	1
EGAN00001341992	chr5_76199453	0	2
EGAN00001341992	chr5_88827334	50	2
EGAN00001341992	chr5_96656366	100	1
EGAN00001341992	chr5_134906266	66.6666666666667	3
EGAN00001341992	chr5_137889034	33.3333333333333	3
EGAN00001341992	chr5_141477532	100	1
EGAN00001341992	chr5_146333950	100	2
EGAN00001341992	chr5_170715905	100	1
EGAN00001341992	chr2_70202883	0	1
EGAN00001341992	chr2_71024387	100	1
EGAN00001341992	chr2_101245113	100	1
EGAN00001341992	chr2_104373927	100	1
EGAN00001341992	chr2_175400388	100	4
EGAN00001341992	chr2_182031185	100	1
EGAN00001341992	chr2_187003438	0	1
EGAN00001341992	chr2_203707953	66.6666666666667	3
EGAN00001341992	chr2_213001584	33.3333333333333	3
EGAN00001341992	chr2_217062556	100	3
EGAN00001341992	chr2_226994954	100	1
EGAN00001341992	chr2_228500207	50	4
EGAN00001341992	chr2_230318605	0	5
EGAN00001341992	chr20_38892436	100	1
EGAN00001341992	chr20_41378024	100	3
EGAN00001341992	chr20_53469500	100	2
EGAN00001341992	chr20_56318577	100	3
EGAN00001341992	chr20_63085658	100	1
EGAN00001341992	chr20_63165100	100	1
EGAN00001341992	chr16_984377	66.6666666666667	3
EGAN00001341992	chr16_10385715	50	2
EGAN00001341992	chr16_11330143	0	1
EGAN00001341992	chr16_27143556	100	1
EGAN00001341992	chr16_27782241	0	1
EGAN00001341992	chr16_29829449	100	3
EGAN00001341992	chr16_32127597	100	3
EGAN00001341992	chr16_49395896	90.9090909090909	11
EGAN00001341992	chr16_73010278	0	1
EGAN00001341992	chr16_83267621	100	1
EGAN00001341992	chr16_88116470	100	1
EGAN00001341992	chr16_88786563	0	2
EGAN00001341992	chr16_88901804	100	1
EGAN00001341992	chr11_12886036	50	2
EGAN00001341992	chr11_18108059	100	1
EGAN00001341992	chr11_65642354	100	1
EGAN00001341992	chr11_66959350	0	5
EGAN00001341992	chr11_68878159	100	2
EGAN00001341992	chr11_69152182	100	2
EGAN00001341992	chr11_69702042	0	1
EGAN00001341992	chr11_94584351	0	2
EGAN00001341992	chr11_117071886	100	3
EGAN00001341992	chr11_125418747	0	1
EGAN00001341992	chr11_131933432	0	1
EGAN00001341992	chr11_132479453	50	2
EGAN00001341992	chrX_8064562	100	5
EGAN00001341992	chrX_9651990	100	2
EGAN00001341992	chrX_10473748	100	1
EGAN00001341992	chrX_14690789	75	4
EGAN00001341992	chrX_29799022	55.5555555555556	9
EGAN00001341992	chrX_30374129	100	5
EGAN00001341992	chrX_45479778	100	6
EGAN00001341992	chrX_47084584	100	1
EGAN00001341992	chrX_52246947	0	1
EGAN00001341992	chrX_66086837	66.6666666666667	6
EGAN00001341992	chrX_66639832	60	5
EGAN00001341992	chrX_70303289	0	3
EGAN00001341992	chrX_87489343	100	2
EGAN00001341992	chrX_88018355	100	5
EGAN00001341992	chrX_92117524	87.5	8
EGAN00001341992	chrX_103155912	100	1
EGAN00001341992	chrX_121786794	0	1
EGAN00001341992	chrX_125833062	71.4285714285714	7
EGAN00001341992	chrX_131200477	50	4
EGAN00001341992	chrX_134890929	71.4285714285714	7
EGAN00001341992	chrX_140679022	25	4
EGAN00001341992	chrX_142933309	100	2
EGAN00001341992	chrX_145459539	50	2
EGAN00001341992	chrX_154793630	16.6666666666667	6
EGAN00001341992	chr9_6873941	100	2
EGAN00001341992	chr9_11233815	100	2
EGAN00001341992	chr9_21152362	100	4
EGAN00001341992	chr9_36826325	100	1
EGAN00001341992	chr9_42853495	0	2
EGAN00001341992	chr9_63348247	100	3
EGAN00001341992	chr9_76836241	50	2
EGAN00001341992	chr9_77514982	20	5
EGAN00001341992	chr9_78292300	100	1
EGAN00001341992	chr9_78618458	0	1
EGAN00001341992	chr9_80747246	100	2
EGAN00001341992	chr9_127752452	66.6666666666667	3
EGAN00001341992	chr9_134026344	100	1
EGAN00001341992	chr21_14070208	100	1
EGAN00001341992	chr21_37565327	100	3
EGAN00001341992	chr21_42518157	100	2
EGAN00001341992	chr22_12168418	100	2
EGAN00001341992	chr22_26630073	100	3
EGAN00001341992	chr22_27803413	85.7142857142857	7
EGAN00001341992	chr22_49646965	50	2
EGAN00001341992	chr22_50267083	100	2
EGAN00001341992	chr22_50499363	100	1
EGAN00001341993	chr6_24684543	100	1
EGAN00001341993	chr6_25263453	40	5
EGAN00001341993	chr6_27187194	66.6666666666667	3
EGAN00001341993	chr6_35503585	0	2
EGAN00001341993	chr6_68633390	0	1
EGAN00001341993	chr6_69431934	66.6666666666667	3
EGAN00001341993	chr6_96784428	80	5
EGAN00001341993	chr6_126033156	80	5
EGAN00001341993	chr6_130194025	100	1
EGAN00001341993	chr6_133746072	100	1
EGAN00001341993	chr6_133948746	100	1
EGAN00001341993	chr6_138523563	0	1
EGAN00001341993	chr6_158356641	50	2
EGAN00001341993	chr6_159578134	100	1
EGAN00001341993	chr19_4208634	100	1
EGAN00001341993	chr19_7620450	100	2
EGAN00001341993	chr19_14428342	100	1
EGAN00001341993	chr19_17224895	100	1
EGAN00001341993	chr19_19228631	100	1
EGAN00001341993	chr19_48096320	100	1
EGAN00001341993	chr19_50259120	0	3
EGAN00001341993	chr19_56667668	50	2
EGAN00001341993	chr7_5164167	100	4
EGAN00001341993	chr7_5564384	0	1
EGAN00001341993	chr7_43199785	0	3
EGAN00001341993	chr7_56454779	100	1
EGAN00001341993	chr7_58045908	66.6666666666667	3
EGAN00001341993	chr7_73565783	100	1
EGAN00001341993	chr7_76166396	100	1
EGAN00001341993	chr7_95917591	100	1
EGAN00001341993	chr7_116306146	75	4
EGAN00001341993	chr7_134355048	0	1
EGAN00001341993	chr2_71024387	100	1
EGAN00001341993	chr2_101245113	100	1
EGAN00001341993	chr2_104373927	33.3333333333333	3
EGAN00001341993	chr2_128902340	50	2
EGAN00001341993	chr2_175400388	33.3333333333333	3
EGAN00001341993	chr2_182031185	100	2
EGAN00001341993	chr2_203707953	100	2
EGAN00001341993	chr2_213001584	25	12
EGAN00001341993	chr2_226994954	100	2
EGAN00001341993	chr2_228500207	0	3
EGAN00001341993	chr2_230318605	0	3
EGAN00001341993	chr12_34421085	100	1
EGAN00001341993	chr12_47817468	0	2
EGAN00001341993	chr12_54329411	100	1
EGAN00001341993	chr12_103365614	37.5	8
EGAN00001341993	chr12_109264248	100	2
EGAN00001341993	chr12_115334226	75	4
EGAN00001341993	chr12_121366048	66.6666666666667	3
EGAN00001341993	chr12_133232969	100	1
EGAN00001341993	chr1_3332671	0	1
EGAN00001341993	chr1_15584385	100	1
EGAN00001341993	chr1_26319849	0	1
EGAN00001341993	chr1_36555214	100	1
EGAN00001341993	chr1_53638146	50	2
EGAN00001341993	chr1_96518976	100	1
EGAN00001341993	chr1_98733419	100	4
EGAN00001341993	chr1_112329623	100	2
EGAN00001341993	chr1_119005528	40	5
EGAN00001341993	chr1_151352085	100	2
EGAN00001341993	chr1_154707828	100	1
EGAN00001341993	chr1_156193528	0	1
EGAN00001341993	chr1_167629958	12.5	8
EGAN00001341993	chr1_181629071	66.6666666666667	3
EGAN00001341993	chr1_212917135	50	4
EGAN00001341993	chr1_221839912	0	1
EGAN00001341993	chr16_10385715	0	1
EGAN00001341993	chr16_11330143	50	2
EGAN00001341993	chr16_26750116	100	2
EGAN00001341993	chr16_27782241	0	1
EGAN00001341993	chr16_28862806	0	1
EGAN00001341993	chr16_31639411	100	1
EGAN00001341993	chr16_32127597	66.6666666666667	6
EGAN00001341993	chr16_34663733	100	1
EGAN00001341993	chr16_49395896	100	3
EGAN00001341993	chr16_73010278	100	2
EGAN00001341993	chr16_88116470	0	2
EGAN00001341993	chr16_88786563	100	1
EGAN00001341993	chr16_88901804	100	1
EGAN00001341993	chr8_4462694	80	5
EGAN00001341993	chr8_28419410	100	1
EGAN00001341993	chr8_41725935	0	2
EGAN00001341993	chr8_109229267	100	3
EGAN00001341993	chr8_127312020	100	2
EGAN00001341993	chr8_142700164	0	1
EGAN00001341993	chr11_12886036	0	4
EGAN00001341993	chr11_64041133	0	1
EGAN00001341993	chr11_64236610	0	1
EGAN00001341993	chr11_66959350	25	4
EGAN00001341993	chr11_68878159	100	1
EGAN00001341993	chr11_69152182	0	1
