cpg_site,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr10_117053644,chr10,117053644,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054032,chr10,117054032,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054181,chr10,117054181,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054444,chr10,117054444,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054474,chr10,117054474,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054506,chr10,117054506,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054530,chr10,117054530,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054554,chr10,117054554,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054597,chr10,117054597,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054607,chr10,117054607,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054628,chr10,117054628,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054649,chr10,117054649,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054658,chr10,117054658,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054686,chr10,117054686,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054696,chr10,117054696,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054812,chr10,117054812,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117054933,chr10,117054933,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055137,chr10,117055137,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055144,chr10,117055144,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055253,chr10,117055253,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055731,chr10,117055731,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055771,chr10,117055771,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117055985,chr10,117055985,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056535,chr10,117056535,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056575,chr10,117056575,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056638,chr10,117056638,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056667,chr10,117056667,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056681,chr10,117056681,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117056759,chr10,117056759,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117057018,chr10,117057018,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117057247,chr10,117057247,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117057422,chr10,117057422,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117057713,chr10,117057713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117057871,chr10,117057871,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117058029,chr10,117058029,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117058566,chr10,117058566,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117058611,chr10,117058611,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117058763,chr10,117058763,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059113,chr10,117059113,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059459,chr10,117059459,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059493,chr10,117059493,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059786,chr10,117059786,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059945,chr10,117059945,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059948,chr10,117059948,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117059979,chr10,117059979,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117060089,chr10,117060089,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117060433,chr10,117060433,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117060454,chr10,117060454,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117060835,chr10,117060835,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117060843,chr10,117060843,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061177,chr10,117061177,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061271,chr10,117061271,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061291,chr10,117061291,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061299,chr10,117061299,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061435,chr10,117061435,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061440,chr10,117061440,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061444,chr10,117061444,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061538,chr10,117061538,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061630,chr10,117061630,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061659,chr10,117061659,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061698,chr10,117061698,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061713,chr10,117061713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061767,chr10,117061767,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061814,chr10,117061814,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117061899,chr10,117061899,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117063044,chr10,117063044,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117063299,chr10,117063299,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117063366,chr10,117063366,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117063377,chr10,117063377,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117063995,chr10,117063995,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064092,chr10,117064092,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064369,chr10,117064369,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064397,chr10,117064397,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064405,chr10,117064405,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064430,chr10,117064430,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064437,chr10,117064437,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064482,chr10,117064482,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064569,chr10,117064569,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064579,chr10,117064579,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064603,chr10,117064603,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064609,chr10,117064609,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064629,chr10,117064629,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064728,chr10,117064728,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064826,chr10,117064826,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117064915,chr10,117064915,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117065229,chr10,117065229,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117065452,chr10,117065452,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117065483,chr10,117065483,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117065574,chr10,117065574,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117065615,chr10,117065615,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117066337,chr10,117066337,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117066643,chr10,117066643,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117066753,chr10,117066753,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067318,chr10,117067318,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067326,chr10,117067326,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067388,chr10,117067388,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067420,chr10,117067420,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067455,chr10,117067455,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067509,chr10,117067509,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067549,chr10,117067549,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117067551,chr10,117067551,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068079,chr10,117068079,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068119,chr10,117068119,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068129,chr10,117068129,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068182,chr10,117068182,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068189,chr10,117068189,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068250,chr10,117068250,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068304,chr10,117068304,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068395,chr10,117068395,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068411,chr10,117068411,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068439,chr10,117068439,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117068889,chr10,117068889,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117069271,chr10,117069271,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117069287,chr10,117069287,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117069315,chr10,117069315,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117069337,chr10,117069337,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117069503,chr10,117069503,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070005,chr10,117070005,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070172,chr10,117070172,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070303,chr10,117070303,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070354,chr10,117070354,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070486,chr10,117070486,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070642,chr10,117070642,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070670,chr10,117070670,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070702,chr10,117070702,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070791,chr10,117070791,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117070794,chr10,117070794,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071412,chr10,117071412,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071609,chr10,117071609,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071766,chr10,117071766,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071804,chr10,117071804,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071809,chr10,117071809,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117071901,chr10,117071901,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072125,chr10,117072125,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072311,chr10,117072311,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072346,chr10,117072346,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072397,chr10,117072397,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072420,chr10,117072420,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117072522,chr10,117072522,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117073137,chr10,117073137,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117073218,chr10,117073218,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117073306,chr10,117073306,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117073545,chr10,117073545,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117073932,chr10,117073932,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117074056,chr10,117074056,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117074234,chr10,117074234,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117074309,chr10,117074309,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117074826,chr10,117074826,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117074867,chr10,117074867,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117075432,chr10,117075432,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117075920,chr10,117075920,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084896,chr10,117084896,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084898,chr10,117084898,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084902,chr10,117084902,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084907,chr10,117084907,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084909,chr10,117084909,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084925,chr10,117084925,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084960,chr10,117084960,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117084991,chr10,117084991,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085003,chr10,117085003,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085238,chr10,117085238,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085525,chr10,117085525,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085599,chr10,117085599,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085943,chr10,117085943,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085981,chr10,117085981,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117085989,chr10,117085989,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086013,chr10,117086013,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086023,chr10,117086023,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086077,chr10,117086077,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086108,chr10,117086108,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086153,chr10,117086153,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086164,chr10,117086164,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086197,chr10,117086197,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086207,chr10,117086207,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086209,chr10,117086209,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086226,chr10,117086226,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086228,chr10,117086228,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086232,chr10,117086232,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086236,chr10,117086236,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086400,chr10,117086400,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086693,chr10,117086693,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086760,chr10,117086760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086793,chr10,117086793,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117086946,chr10,117086946,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117087175,chr10,117087175,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117087337,chr10,117087337,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117087633,chr10,117087633,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117087852,chr10,117087852,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117087868,chr10,117087868,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088179,chr10,117088179,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088393,chr10,117088393,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088463,chr10,117088463,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088624,chr10,117088624,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088658,chr10,117088658,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088701,chr10,117088701,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117088933,chr10,117088933,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117089556,chr10,117089556,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117089660,chr10,117089660,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117089976,chr10,117089976,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117089998,chr10,117089998,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117090250,chr10,117090250,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117090388,chr10,117090388,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117091219,chr10,117091219,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117091227,chr10,117091227,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117091229,chr10,117091229,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117091781,chr10,117091781,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092045,chr10,117092045,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092135,chr10,117092135,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092185,chr10,117092185,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092410,chr10,117092410,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092419,chr10,117092419,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092490,chr10,117092490,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092625,chr10,117092625,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092628,chr10,117092628,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117092774,chr10,117092774,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093403,chr10,117093403,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093437,chr10,117093437,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093445,chr10,117093445,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093463,chr10,117093463,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093614,chr10,117093614,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093638,chr10,117093638,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093650,chr10,117093650,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117093695,chr10,117093695,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094113,chr10,117094113,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094291,chr10,117094291,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094634,chr10,117094634,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094866,chr10,117094866,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094925,chr10,117094925,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094951,chr10,117094951,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117094960,chr10,117094960,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095062,chr10,117095062,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095086,chr10,117095086,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095100,chr10,117095100,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095113,chr10,117095113,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095223,chr10,117095223,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095406,chr10,117095406,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095468,chr10,117095468,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117095603,chr10,117095603,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117096031,chr10,117096031,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117096167,chr10,117096167,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117096189,chr10,117096189,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117096712,chr10,117096712,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117096718,chr10,117096718,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097000,chr10,117097000,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097002,chr10,117097002,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097006,chr10,117097006,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097008,chr10,117097008,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097010,chr10,117097010,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097012,chr10,117097012,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097172,chr10,117097172,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097394,chr10,117097394,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097787,chr10,117097787,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117097978,chr10,117097978,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098110,chr10,117098110,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098114,chr10,117098114,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098116,chr10,117098116,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098126,chr10,117098126,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098163,chr10,117098163,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098170,chr10,117098170,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098204,chr10,117098204,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098215,chr10,117098215,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098257,chr10,117098257,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098269,chr10,117098269,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098313,chr10,117098313,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098328,chr10,117098328,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098342,chr10,117098342,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098345,chr10,117098345,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098351,chr10,117098351,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098353,chr10,117098353,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098375,chr10,117098375,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098379,chr10,117098379,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098391,chr10,117098391,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098523,chr10,117098523,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098570,chr10,117098570,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098624,chr10,117098624,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098652,chr10,117098652,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098791,chr10,117098791,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098832,chr10,117098832,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098900,chr10,117098900,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117098949,chr10,117098949,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099187,chr10,117099187,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099297,chr10,117099297,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099561,chr10,117099561,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099713,chr10,117099713,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099943,chr10,117099943,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099967,chr10,117099967,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117099975,chr10,117099975,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100006,chr10,117100006,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100117,chr10,117100117,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100125,chr10,117100125,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100133,chr10,117100133,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100164,chr10,117100164,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100172,chr10,117100172,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100336,chr10,117100336,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100794,chr10,117100794,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117100882,chr10,117100882,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117101495,chr10,117101495,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117101550,chr10,117101550,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117101742,chr10,117101742,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117101746,chr10,117101746,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102217,chr10,117102217,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102370,chr10,117102370,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102501,chr10,117102501,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102648,chr10,117102648,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102880,chr10,117102880,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102933,chr10,117102933,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117102969,chr10,117102969,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103158,chr10,117103158,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103182,chr10,117103182,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103310,chr10,117103310,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103337,chr10,117103337,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103392,chr10,117103392,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103464,chr10,117103464,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103638,chr10,117103638,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103693,chr10,117103693,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103697,chr10,117103697,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103757,chr10,117103757,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103778,chr10,117103778,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103825,chr10,117103825,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117103831,chr10,117103831,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104082,chr10,117104082,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104190,chr10,117104190,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104488,chr10,117104488,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104498,chr10,117104498,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104508,chr10,117104508,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104536,chr10,117104536,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104545,chr10,117104545,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104552,chr10,117104552,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104566,chr10,117104566,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104630,chr10,117104630,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104634,chr10,117104634,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104690,chr10,117104690,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104697,chr10,117104697,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104705,chr10,117104705,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104722,chr10,117104722,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104728,chr10,117104728,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104730,chr10,117104730,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104752,chr10,117104752,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104760,chr10,117104760,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117104768,chr10,117104768,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105021,chr10,117105021,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105033,chr10,117105033,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105574,chr10,117105574,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105599,chr10,117105599,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105740,chr10,117105740,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105815,chr10,117105815,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105826,chr10,117105826,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105928,chr10,117105928,SHTN1,116881477,117126586,TRUE,FALSE
chr10_117105946,chr10,117105946,SHTN1,116881477,117126586,TRUE,FALSE
