cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_meso_hit
chr3_124937362,constitutive,chr3,124937362,MUC13,124905442,124953819,TRUE,FALSE
chr3_124937412,constitutive,chr3,124937412,MUC13,124905442,124953819,TRUE,FALSE
chr3_124937690,constitutive,chr3,124937690,MUC13,124905442,124953819,TRUE,FALSE
chr3_124937924,constitutive,chr3,124937924,MUC13,124905442,124953819,TRUE,FALSE
chr3_124937933,constitutive,chr3,124937933,MUC13,124905442,124953819,TRUE,FALSE
chr3_124938451,ambiguous,chr3,124938451,MUC13,124905442,124953819,TRUE,FALSE
chr3_124938891,constitutive,chr3,124938891,MUC13,124905442,124953819,TRUE,FALSE
chr3_124938908,constitutive,chr3,124938908,MUC13,124905442,124953819,TRUE,FALSE
chr3_124938929,constitutive,chr3,124938929,MUC13,124905442,124953819,TRUE,FALSE
chr3_124938938,constitutive,chr3,124938938,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939198,constitutive,chr3,124939198,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939440,ambiguous,chr3,124939440,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939469,constitutive,chr3,124939469,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939546,constitutive,chr3,124939546,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939695,constitutive,chr3,124939695,MUC13,124905442,124953819,TRUE,FALSE
chr3_124939967,ambiguous,chr3,124939967,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940017,constitutive,chr3,124940017,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940040,ambiguous,chr3,124940040,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940229,ambiguous,chr3,124940229,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940233,ambiguous,chr3,124940233,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940456,constitutive,chr3,124940456,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940486,constitutive,chr3,124940486,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940511,constitutive,chr3,124940511,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940550,ambiguous,chr3,124940550,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940570,constitutive,chr3,124940570,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940574,constitutive,chr3,124940574,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940632,constitutive,chr3,124940632,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940666,constitutive,chr3,124940666,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940677,constitutive,chr3,124940677,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940682,constitutive,chr3,124940682,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940695,constitutive,chr3,124940695,MUC13,124905442,124953819,TRUE,FALSE
chr3_124940726,constitutive,chr3,124940726,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941016,ambiguous,chr3,124941016,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941048,constitutive,chr3,124941048,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941355,ambiguous,chr3,124941355,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941431,constitutive,chr3,124941431,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941631,ambiguous,chr3,124941631,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941679,constitutive,chr3,124941679,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941699,ambiguous,chr3,124941699,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941877,Meso_specific,chr3,124941877,MUC13,124905442,124953819,TRUE,TRUE
chr3_124941882,Meso_specific,chr3,124941882,MUC13,124905442,124953819,TRUE,TRUE
chr3_124941895,ambiguous,chr3,124941895,MUC13,124905442,124953819,TRUE,FALSE
chr3_124941901,Meso_specific,chr3,124941901,MUC13,124905442,124953819,TRUE,TRUE
chr3_124942042,ambiguous,chr3,124942042,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942081,Meso_specific,chr3,124942081,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942084,ambiguous,chr3,124942084,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942088,Meso_specific,chr3,124942088,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942103,ME,chr3,124942103,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942125,ambiguous,chr3,124942125,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942157,ambiguous,chr3,124942157,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942205,ambiguous,chr3,124942205,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942252,constitutive,chr3,124942252,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942298,constitutive,chr3,124942298,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942312,constitutive,chr3,124942312,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942402,constitutive,chr3,124942402,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942435,constitutive,chr3,124942435,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942447,ambiguous,chr3,124942447,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942450,constitutive,chr3,124942450,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942791,ambiguous,chr3,124942791,MUC13,124905442,124953819,TRUE,FALSE
chr3_124942833,ambiguous,chr3,124942833,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943220,constitutive,chr3,124943220,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943358,ambiguous,chr3,124943358,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943397,constitutive,chr3,124943397,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943774,constitutive,chr3,124943774,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943822,constitutive,chr3,124943822,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943937,constitutive,chr3,124943937,MUC13,124905442,124953819,TRUE,FALSE
chr3_124943986,constitutive,chr3,124943986,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944248,ambiguous,chr3,124944248,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944293,constitutive,chr3,124944293,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944473,constitutive,chr3,124944473,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944507,constitutive,chr3,124944507,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944537,constitutive,chr3,124944537,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944713,constitutive,chr3,124944713,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944730,constitutive,chr3,124944730,MUC13,124905442,124953819,TRUE,FALSE
chr3_124944809,ambiguous,chr3,124944809,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945274,constitutive,chr3,124945274,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945305,constitutive,chr3,124945305,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945321,constitutive,chr3,124945321,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945337,ambiguous,chr3,124945337,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945369,constitutive,chr3,124945369,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945432,constitutive,chr3,124945432,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945463,constitutive,chr3,124945463,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945486,constitutive,chr3,124945486,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945490,constitutive,chr3,124945490,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945523,constitutive,chr3,124945523,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945533,constitutive,chr3,124945533,MUC13,124905442,124953819,TRUE,FALSE
chr3_124945539,constitutive,chr3,124945539,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946361,ambiguous,chr3,124946361,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946483,ambiguous,chr3,124946483,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946605,ambiguous,chr3,124946605,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946621,ambiguous,chr3,124946621,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946681,ambiguous,chr3,124946681,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946709,constitutive,chr3,124946709,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946745,ambiguous,chr3,124946745,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946757,ambiguous,chr3,124946757,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946906,ambiguous,chr3,124946906,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946947,ambiguous,chr3,124946947,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946953,ambiguous,chr3,124946953,MUC13,124905442,124953819,TRUE,FALSE
chr3_124946955,ambiguous,chr3,124946955,MUC13,124905442,124953819,TRUE,FALSE
chr3_124947252,ambiguous,chr3,124947252,MUC13,124905442,124953819,TRUE,FALSE
chr3_124947301,constitutive,chr3,124947301,MUC13,124905442,124953819,TRUE,FALSE
chr3_124947743,constitutive,chr3,124947743,MUC13,124905442,124953819,TRUE,FALSE
chr3_124947901,constitutive,chr3,124947901,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948066,constitutive,chr3,124948066,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948198,constitutive,chr3,124948198,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948340,constitutive,chr3,124948340,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948372,ambiguous,chr3,124948372,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948462,ambiguous,chr3,124948462,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948660,ambiguous,chr3,124948660,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948748,ambiguous,chr3,124948748,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948808,ambiguous,chr3,124948808,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948961,Ecto_specific,chr3,124948961,MUC13,124905442,124953819,TRUE,FALSE
chr3_124948988,ambiguous,chr3,124948988,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949114,constitutive,chr3,124949114,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949172,ambiguous,chr3,124949172,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949228,ambiguous,chr3,124949228,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949245,constitutive,chr3,124949245,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949292,constitutive,chr3,124949292,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949612,constitutive,chr3,124949612,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949675,constitutive,chr3,124949675,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949731,ambiguous,chr3,124949731,MUC13,124905442,124953819,TRUE,FALSE
chr3_124949775,constitutive,chr3,124949775,MUC13,124905442,124953819,TRUE,FALSE
chr3_124950146,ambiguous,chr3,124950146,MUC13,124905442,124953819,TRUE,FALSE
chr3_124950375,ambiguous,chr3,124950375,MUC13,124905442,124953819,TRUE,FALSE
chr3_124950725,constitutive,chr3,124950725,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951152,ambiguous,chr3,124951152,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951231,ambiguous,chr3,124951231,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951501,constitutive,chr3,124951501,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951774,constitutive,chr3,124951774,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951824,ambiguous,chr3,124951824,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951887,ambiguous,chr3,124951887,MUC13,124905442,124953819,TRUE,FALSE
chr3_124951979,ambiguous,chr3,124951979,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952045,ambiguous,chr3,124952045,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952049,ambiguous,chr3,124952049,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952064,ambiguous,chr3,124952064,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952096,ambiguous,chr3,124952096,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952314,ambiguous,chr3,124952314,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952485,ambiguous,chr3,124952485,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952499,ambiguous,chr3,124952499,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952568,ambiguous,chr3,124952568,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952830,ambiguous,chr3,124952830,MUC13,124905442,124953819,TRUE,FALSE
chr3_124952987,ambiguous,chr3,124952987,MUC13,124905442,124953819,TRUE,FALSE
chr3_124953096,constitutive,chr3,124953096,MUC13,124905442,124953819,TRUE,FALSE
chr3_124953247,constitutive,chr3,124953247,MUC13,124905442,124953819,TRUE,FALSE
chr3_124953268,constitutive,chr3,124953268,MUC13,124905442,124953819,TRUE,FALSE
chr3_124953368,constitutive,chr3,124953368,MUC13,124905442,124953819,TRUE,FALSE
chr3_124953840,constitutive,chr3,124953840,MUC13,124905442,124953819,FALSE,FALSE
chr3_124953860,constitutive,chr3,124953860,MUC13,124905442,124953819,FALSE,FALSE
chr3_124953883,constitutive,chr3,124953883,MUC13,124905442,124953819,FALSE,FALSE
chr3_124953892,constitutive,chr3,124953892,MUC13,124905442,124953819,FALSE,FALSE
chr3_124954966,ambiguous,chr3,124954966,MUC13,124905442,124953819,FALSE,FALSE
chr3_124955833,constitutive,chr3,124955833,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956335,ambiguous,chr3,124956335,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956553,constitutive,chr3,124956553,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956574,ambiguous,chr3,124956574,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956617,constitutive,chr3,124956617,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956682,constitutive,chr3,124956682,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956771,constitutive,chr3,124956771,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956781,constitutive,chr3,124956781,MUC13,124905442,124953819,FALSE,FALSE
chr3_124956783,constitutive,chr3,124956783,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957607,constitutive,chr3,124957607,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957611,constitutive,chr3,124957611,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957703,constitutive,chr3,124957703,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957867,constitutive,chr3,124957867,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957881,constitutive,chr3,124957881,MUC13,124905442,124953819,FALSE,FALSE
chr3_124957976,constitutive,chr3,124957976,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958069,constitutive,chr3,124958069,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958213,ambiguous,chr3,124958213,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958219,ambiguous,chr3,124958219,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958415,ambiguous,chr3,124958415,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958665,ambiguous,chr3,124958665,MUC13,124905442,124953819,FALSE,FALSE
chr3_124958738,ambiguous,chr3,124958738,MUC13,124905442,124953819,FALSE,FALSE
chr15_28836865,constitutive,chr15,28836865,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28836874,constitutive,chr15,28836874,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28836885,ambiguous,chr15,28836885,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837134,ambiguous,chr15,28837134,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837193,constitutive,chr15,28837193,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837370,constitutive,chr15,28837370,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837387,constitutive,chr15,28837387,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837448,constitutive,chr15,28837448,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837589,ambiguous,chr15,28837589,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28837791,ambiguous,chr15,28837791,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838539,constitutive,chr15,28838539,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838654,constitutive,chr15,28838654,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838698,constitutive,chr15,28838698,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838755,ambiguous,chr15,28838755,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838861,constitutive,chr15,28838861,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838894,ambiguous,chr15,28838894,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838945,constitutive,chr15,28838945,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28838964,constitutive,chr15,28838964,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839090,ambiguous,chr15,28839090,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839249,constitutive,chr15,28839249,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839391,ambiguous,chr15,28839391,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839497,constitutive,chr15,28839497,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839520,constitutive,chr15,28839520,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839525,constitutive,chr15,28839525,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839528,constitutive,chr15,28839528,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839550,constitutive,chr15,28839550,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839557,constitutive,chr15,28839557,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839565,constitutive,chr15,28839565,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839609,constitutive,chr15,28839609,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839613,constitutive,chr15,28839613,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839666,constitutive,chr15,28839666,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839700,ambiguous,chr15,28839700,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839832,ambiguous,chr15,28839832,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28839848,ambiguous,chr15,28839848,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28840832,ambiguous,chr15,28840832,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28840960,ambiguous,chr15,28840960,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841029,ambiguous,chr15,28841029,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841057,ambiguous,chr15,28841057,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841062,ambiguous,chr15,28841062,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841088,ambiguous,chr15,28841088,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841119,ambiguous,chr15,28841119,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841165,ambiguous,chr15,28841165,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841781,ambiguous,chr15,28841781,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841794,constitutive,chr15,28841794,GOLGA6L7,28841832,28848675,FALSE,FALSE
chr15_28841877,ambiguous,chr15,28841877,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842044,constitutive,chr15,28842044,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842068,ambiguous,chr15,28842068,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842111,ambiguous,chr15,28842111,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842117,ambiguous,chr15,28842117,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842198,constitutive,chr15,28842198,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842227,constitutive,chr15,28842227,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842273,ambiguous,chr15,28842273,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842314,ambiguous,chr15,28842314,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842365,constitutive,chr15,28842365,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842390,ambiguous,chr15,28842390,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842398,ambiguous,chr15,28842398,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842473,ambiguous,chr15,28842473,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842484,ambiguous,chr15,28842484,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28842542,ambiguous,chr15,28842542,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843495,constitutive,chr15,28843495,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843502,constitutive,chr15,28843502,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843534,constitutive,chr15,28843534,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843743,constitutive,chr15,28843743,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843755,constitutive,chr15,28843755,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843822,ambiguous,chr15,28843822,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843937,ambiguous,chr15,28843937,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843951,ambiguous,chr15,28843951,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28843970,ambiguous,chr15,28843970,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844070,ambiguous,chr15,28844070,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844406,ambiguous,chr15,28844406,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844460,ambiguous,chr15,28844460,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844491,ambiguous,chr15,28844491,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844493,constitutive,chr15,28844493,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844609,ambiguous,chr15,28844609,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28844681,constitutive,chr15,28844681,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845250,ambiguous,chr15,28845250,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845486,Ecto_specific,chr15,28845486,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845508,ambiguous,chr15,28845508,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845535,ambiguous,chr15,28845535,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845543,ambiguous,chr15,28845543,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845552,ambiguous,chr15,28845552,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845572,ambiguous,chr15,28845572,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845611,ambiguous,chr15,28845611,GOLGA6L7,28841832,28848675,TRUE,FALSE
chr15_28845698,ambiguous,chr15,28845698,GOLGA6L7,28841832,28848675,TRUE,FALSE
