cpg_site,category,chr,pos,gene,gene_start,gene_end,in_gene_body,is_endo_hit
chr15_100932924,ambiguous,chr15,100932924,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100932932,ambiguous,chr15,100932932,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933151,ambiguous,chr15,100933151,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933424,constitutive,chr15,100933424,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933492,constitutive,chr15,100933492,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933637,ambiguous,chr15,100933637,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933642,constitutive,chr15,100933642,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933650,constitutive,chr15,100933650,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933678,constitutive,chr15,100933678,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933736,ambiguous,chr15,100933736,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100933959,constitutive,chr15,100933959,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100934658,constitutive,chr15,100934658,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935402,ME,chr15,100935402,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935414,constitutive,chr15,100935414,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935431,constitutive,chr15,100935431,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935756,ambiguous,chr15,100935756,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935848,constitutive,chr15,100935848,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935897,constitutive,chr15,100935897,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100935933,constitutive,chr15,100935933,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100936008,constitutive,chr15,100936008,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100936059,constitutive,chr15,100936059,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100936181,ambiguous,chr15,100936181,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100936249,constitutive,chr15,100936249,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100936414,constitutive,chr15,100936414,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937163,constitutive,chr15,100937163,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937309,ambiguous,chr15,100937309,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937339,constitutive,chr15,100937339,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937460,ambiguous,chr15,100937460,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937736,constitutive,chr15,100937736,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937756,constitutive,chr15,100937756,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937770,constitutive,chr15,100937770,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937777,constitutive,chr15,100937777,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937781,constitutive,chr15,100937781,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937786,constitutive,chr15,100937786,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937811,constitutive,chr15,100937811,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937814,constitutive,chr15,100937814,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937826,constitutive,chr15,100937826,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937911,constitutive,chr15,100937911,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937919,constitutive,chr15,100937919,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937953,constitutive,chr15,100937953,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100937995,constitutive,chr15,100937995,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938078,ambiguous,chr15,100938078,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938154,ambiguous,chr15,100938154,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938406,constitutive,chr15,100938406,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938494,constitutive,chr15,100938494,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938700,ambiguous,chr15,100938700,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938813,ambiguous,chr15,100938813,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938948,constitutive,chr15,100938948,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938961,ambiguous,chr15,100938961,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100938985,constitutive,chr15,100938985,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939007,constitutive,chr15,100939007,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939554,constitutive,chr15,100939554,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939573,ambiguous,chr15,100939573,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939589,constitutive,chr15,100939589,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939779,ambiguous,chr15,100939779,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100939943,ambiguous,chr15,100939943,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940077,ambiguous,chr15,100940077,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940085,ambiguous,chr15,100940085,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940458,constitutive,chr15,100940458,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940524,constitutive,chr15,100940524,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940576,ambiguous,chr15,100940576,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940676,constitutive,chr15,100940676,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100940886,ambiguous,chr15,100940886,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941279,ambiguous,chr15,100941279,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941530,ambiguous,chr15,100941530,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941569,ambiguous,chr15,100941569,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941586,ambiguous,chr15,100941586,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941609,ambiguous,chr15,100941609,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941641,ambiguous,chr15,100941641,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941651,ambiguous,chr15,100941651,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941691,ambiguous,chr15,100941691,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941751,ambiguous,chr15,100941751,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941765,ME,chr15,100941765,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941813,ambiguous,chr15,100941813,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941910,ambiguous,chr15,100941910,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941963,ambiguous,chr15,100941963,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100941992,constitutive,chr15,100941992,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942006,constitutive,chr15,100942006,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942102,constitutive,chr15,100942102,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942137,ambiguous,chr15,100942137,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942199,constitutive,chr15,100942199,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942211,constitutive,chr15,100942211,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942221,constitutive,chr15,100942221,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942289,constitutive,chr15,100942289,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942471,ambiguous,chr15,100942471,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942569,constitutive,chr15,100942569,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942758,ambiguous,chr15,100942758,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942768,ambiguous,chr15,100942768,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942786,ambiguous,chr15,100942786,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942865,ambiguous,chr15,100942865,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942892,ambiguous,chr15,100942892,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100942957,ambiguous,chr15,100942957,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943006,ambiguous,chr15,100943006,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943694,ambiguous,chr15,100943694,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943732,ambiguous,chr15,100943732,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943746,ambiguous,chr15,100943746,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943763,ambiguous,chr15,100943763,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943780,ambiguous,chr15,100943780,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943822,ambiguous,chr15,100943822,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943897,ambiguous,chr15,100943897,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943929,ambiguous,chr15,100943929,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943973,ambiguous,chr15,100943973,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100943977,ambiguous,chr15,100943977,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944301,ambiguous,chr15,100944301,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944378,ambiguous,chr15,100944378,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944419,ambiguous,chr15,100944419,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944503,ME,chr15,100944503,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944818,ambiguous,chr15,100944818,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944847,ambiguous,chr15,100944847,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100944959,ambiguous,chr15,100944959,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945073,ambiguous,chr15,100945073,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945087,ambiguous,chr15,100945087,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945099,ambiguous,chr15,100945099,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945193,ambiguous,chr15,100945193,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945209,ambiguous,chr15,100945209,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945290,ambiguous,chr15,100945290,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945432,ambiguous,chr15,100945432,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945562,ambiguous,chr15,100945562,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945579,constitutive,chr15,100945579,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945618,ambiguous,chr15,100945618,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945638,constitutive,chr15,100945638,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945744,constitutive,chr15,100945744,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945852,constitutive,chr15,100945852,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945864,ambiguous,chr15,100945864,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945869,constitutive,chr15,100945869,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945880,ambiguous,chr15,100945880,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100945980,constitutive,chr15,100945980,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946043,constitutive,chr15,100946043,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946394,constitutive,chr15,100946394,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946624,constitutive,chr15,100946624,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946636,constitutive,chr15,100946636,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946665,constitutive,chr15,100946665,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946866,constitutive,chr15,100946866,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100946993,constitutive,chr15,100946993,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947032,constitutive,chr15,100947032,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947055,constitutive,chr15,100947055,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947072,constitutive,chr15,100947072,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947104,constitutive,chr15,100947104,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947147,constitutive,chr15,100947147,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947192,constitutive,chr15,100947192,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947199,constitutive,chr15,100947199,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947203,constitutive,chr15,100947203,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947208,constitutive,chr15,100947208,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947465,constitutive,chr15,100947465,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947614,ambiguous,chr15,100947614,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947640,ambiguous,chr15,100947640,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947652,ambiguous,chr15,100947652,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947832,ambiguous,chr15,100947832,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100947897,ambiguous,chr15,100947897,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948119,ambiguous,chr15,100948119,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948246,ambiguous,chr15,100948246,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948321,ambiguous,chr15,100948321,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948351,ambiguous,chr15,100948351,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948357,constitutive,chr15,100948357,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948360,ambiguous,chr15,100948360,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948385,ambiguous,chr15,100948385,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948678,constitutive,chr15,100948678,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948774,ambiguous,chr15,100948774,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948819,constitutive,chr15,100948819,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100948845,constitutive,chr15,100948845,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100949198,constitutive,chr15,100949198,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100949639,ambiguous,chr15,100949639,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100949669,constitutive,chr15,100949669,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950093,constitutive,chr15,100950093,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950292,ambiguous,chr15,100950292,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950617,constitutive,chr15,100950617,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950825,constitutive,chr15,100950825,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950829,constitutive,chr15,100950829,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950831,constitutive,chr15,100950831,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950839,ambiguous,chr15,100950839,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950841,constitutive,chr15,100950841,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950874,constitutive,chr15,100950874,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950919,constitutive,chr15,100950919,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950927,ambiguous,chr15,100950927,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950959,constitutive,chr15,100950959,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950963,constitutive,chr15,100950963,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950971,constitutive,chr15,100950971,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100950975,constitutive,chr15,100950975,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951027,constitutive,chr15,100951027,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951059,constitutive,chr15,100951059,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951065,ambiguous,chr15,100951065,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951097,constitutive,chr15,100951097,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951219,constitutive,chr15,100951219,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951295,constitutive,chr15,100951295,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951323,constitutive,chr15,100951323,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951500,constitutive,chr15,100951500,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951601,constitutive,chr15,100951601,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951673,constitutive,chr15,100951673,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951717,constitutive,chr15,100951717,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951824,constitutive,chr15,100951824,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951874,constitutive,chr15,100951874,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951907,constitutive,chr15,100951907,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100951940,constitutive,chr15,100951940,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952098,constitutive,chr15,100952098,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952197,ambiguous,chr15,100952197,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952239,constitutive,chr15,100952239,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952316,constitutive,chr15,100952316,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952359,constitutive,chr15,100952359,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952466,constitutive,chr15,100952466,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952522,ambiguous,chr15,100952522,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952531,ambiguous,chr15,100952531,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952734,ambiguous,chr15,100952734,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952796,ambiguous,chr15,100952796,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100952821,ambiguous,chr15,100952821,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100953127,constitutive,chr15,100953127,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100953228,constitutive,chr15,100953228,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100953324,constitutive,chr15,100953324,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100953635,constitutive,chr15,100953635,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100953663,constitutive,chr15,100953663,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954135,ambiguous,chr15,100954135,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954149,ambiguous,chr15,100954149,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954160,constitutive,chr15,100954160,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954165,constitutive,chr15,100954165,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954203,constitutive,chr15,100954203,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954209,constitutive,chr15,100954209,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954253,constitutive,chr15,100954253,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954258,constitutive,chr15,100954258,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954301,constitutive,chr15,100954301,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954727,constitutive,chr15,100954727,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100954991,ambiguous,chr15,100954991,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100955785,constitutive,chr15,100955785,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956012,ambiguous,chr15,100956012,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956079,ambiguous,chr15,100956079,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956528,ambiguous,chr15,100956528,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956609,constitutive,chr15,100956609,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956621,constitutive,chr15,100956621,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956742,constitutive,chr15,100956742,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956796,ambiguous,chr15,100956796,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956969,constitutive,chr15,100956969,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100956999,constitutive,chr15,100956999,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957239,ambiguous,chr15,100957239,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957268,constitutive,chr15,100957268,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957607,constitutive,chr15,100957607,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957848,constitutive,chr15,100957848,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957888,constitutive,chr15,100957888,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957926,constitutive,chr15,100957926,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100957951,constitutive,chr15,100957951,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958087,constitutive,chr15,100958087,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958102,constitutive,chr15,100958102,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958415,ambiguous,chr15,100958415,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958685,ambiguous,chr15,100958685,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958714,ambiguous,chr15,100958714,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958770,ambiguous,chr15,100958770,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958784,ambiguous,chr15,100958784,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958823,ambiguous,chr15,100958823,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958825,ambiguous,chr15,100958825,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958853,ambiguous,chr15,100958853,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958864,ambiguous,chr15,100958864,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100958901,ambiguous,chr15,100958901,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100959182,ambiguous,chr15,100959182,LRRK1,100919327,101078257,TRUE,FALSE
chr15_100959210,ambiguous,chr15,100959210,LRRK1,100919327,101078257,TRUE,FALSE
